Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-06-02 03:00:00,Cyprus,Cyprus,CY,848.23,1075.91,8.39,8.39,tsoc.org.cy,false,
2023-06-02 04:00:00,Cyprus,Cyprus,CY,847.08,1074.58,8.52,8.52,tsoc.org.cy,false,
2023-06-02 05:00:00,Cyprus,Cyprus,CY,684.69,872.68,26.06,26.06,tsoc.org.cy,false,
2023-06-02 06:00:00,Cyprus,Cyprus,CY,587.03,751.93,36.6,36.6,tsoc.org.cy,false,
2023-06-02 07:00:00,Cyprus,Cyprus,CY,501.85,646.82,45.8,45.8,tsoc.org.cy,false,
2023-06-02 08:00:00,Cyprus,Cyprus,CY,440.06,570.3,52.47,52.47,tsoc.org.cy,false,
2023-06-02 09:00:00,Cyprus,Cyprus,CY,445.19,576.82,51.92,51.92,tsoc.org.cy,false,
2023-06-02 10:00:00,Cyprus,Cyprus,CY,422.66,549.42,54.35,54.35,tsoc.org.cy,false,
2023-06-02 11:00:00,Cyprus,Cyprus,CY,408.14,530.71,55.92,55.92,tsoc.org.cy,false,
2023-06-02 12:00:00,Cyprus,Cyprus,CY,422.5,548.31,54.37,54.37,tsoc.org.cy,false,
2023-06-02 13:00:00,Cyprus,Cyprus,CY,486.79,627.69,47.43,47.43,tsoc.org.cy,false,
2023-06-02 14:00:00,Cyprus,Cyprus,CY,577.92,740.09,37.59,37.59,tsoc.org.cy,false,
2023-06-02 15:00:00,Cyprus,Cyprus,CY,697.52,888.08,24.67,24.67,tsoc.org.cy,false,
2023-06-02 16:00:00,Cyprus,Cyprus,CY,810.64,1028.39,12.45,12.45,tsoc.org.cy,false,
2023-06-02 17:00:00,Cyprus,Cyprus,CY,847.83,1074.46,8.44,8.44,tsoc.org.cy,false,
2023-06-02 18:00:00,Cyprus,Cyprus,CY,860.38,1090.21,7.08,7.08,tsoc.org.cy,false,
2023-06-02 19:00:00,Cyprus,Cyprus,CY,869.12,1101.33,6.14,6.14,tsoc.org.cy,false,
2023-06-02 20:00:00,Cyprus,Cyprus,CY,871.92,1105.02,5.84,5.84,tsoc.org.cy,false,
2023-06-02 21:00:00,Cyprus,Cyprus,CY,887.35,1124.53,4.17,4.17,tsoc.org.cy,false,
2023-06-02 22:00:00,Cyprus,Cyprus,CY,892.69,1131.4,3.59,3.59,tsoc.org.cy,false,
2023-06-02 23:00:00,Cyprus,Cyprus,CY,871.71,1105.31,5.86,5.86,tsoc.org.cy,false,
2023-06-03 00:00:00,Cyprus,Cyprus,CY,850.37,1078.74,8.16,8.16,tsoc.org.cy,false,
2023-06-03 01:00:00,Cyprus,Cyprus,CY,855.93,1085.69,7.56,7.56,tsoc.org.cy,false,
2023-06-03 02:00:00,Cyprus,Cyprus,CY,845.66,1072.8,8.67,8.67,tsoc.org.cy,false,
2023-06-03 03:00:00,Cyprus,Cyprus,CY,808.37,1026.52,12.7,12.7,tsoc.org.cy,false,
2023-06-03 04:00:00,Cyprus,Cyprus,CY,677.37,863.76,26.85,26.85,tsoc.org.cy,false,
2023-06-03 05:00:00,Cyprus,Cyprus,CY,584.99,749.93,36.82,36.82,tsoc.org.cy,false,
2023-06-03 06:00:00,Cyprus,Cyprus,CY,455.42,589.32,50.82,50.82,tsoc.org.cy,false,
2023-06-03 07:00:00,Cyprus,Cyprus,CY,396.29,516.14,57.2,57.2,tsoc.org.cy,false,
2023-06-03 08:00:00,Cyprus,Cyprus,CY,396.56,516.33,57.17,57.17,tsoc.org.cy,false,
2023-06-03 09:00:00,Cyprus,Cyprus,CY,381.63,497.84,58.79,58.79,tsoc.org.cy,false,
2023-06-03 10:00:00,Cyprus,Cyprus,CY,401.17,522.27,56.67,56.67,tsoc.org.cy,false,
2023-06-03 11:00:00,Cyprus,Cyprus,CY,399.69,520.6,56.83,56.83,tsoc.org.cy,false,
2023-06-03 12:00:00,Cyprus,Cyprus,CY,419.05,544.52,54.74,54.74,tsoc.org.cy,false,
2023-06-03 13:00:00,Cyprus,Cyprus,CY,462.16,597.66,50.09,50.09,tsoc.org.cy,false,
2023-06-03 14:00:00,Cyprus,Cyprus,CY,575.24,737.45,37.88,37.88,tsoc.org.cy,false,
2023-06-03 15:00:00,Cyprus,Cyprus,CY,741.33,943.03,19.94,19.94,tsoc.org.cy,false,
2023-06-03 16:00:00,Cyprus,Cyprus,CY,836.96,1061.47,9.61,9.61,tsoc.org.cy,false,
2023-06-03 17:00:00,Cyprus,Cyprus,CY,877.9,1112.19,5.19,5.19,tsoc.org.cy,false,
2023-06-03 18:00:00,Cyprus,Cyprus,CY,867.84,1099.69,6.28,6.28,tsoc.org.cy,false,
2023-06-03 19:00:00,Cyprus,Cyprus,CY,849.16,1076.52,8.29,8.29,tsoc.org.cy,false,
2023-06-03 20:00:00,Cyprus,Cyprus,CY,859.64,1089.76,7.16,7.16,tsoc.org.cy,false,
2023-06-03 21:00:00,Cyprus,Cyprus,CY,869.02,1101.71,6.15,6.15,tsoc.org.cy,false,
2023-06-03 22:00:00,Cyprus,Cyprus,CY,881.41,1117.38,4.81,4.81,tsoc.org.cy,false,
2023-06-03 23:00:00,Cyprus,Cyprus,CY,893.84,1133.05,3.47,3.47,tsoc.org.cy,false,
2023-06-04 00:00:00,Cyprus,Cyprus,CY,897.6,1137.85,3.06,3.06,tsoc.org.cy,false,
2023-06-04 01:00:00,Cyprus,Cyprus,CY,900.86,1141.96,2.71,2.71,tsoc.org.cy,false,
2023-06-04 02:00:00,Cyprus,Cyprus,CY,910.46,1153.94,1.67,1.67,tsoc.org.cy,false,
2023-06-04 03:00:00,Cyprus,Cyprus,CY,881.27,1117.79,4.83,4.83,tsoc.org.cy,false,
2023-06-04 04:00:00,Cyprus,Cyprus,CY,763.76,972.37,17.52,17.52,tsoc.org.cy,false,
2023-06-04 05:00:00,Cyprus,Cyprus,CY,590.27,757.66,36.25,36.25,tsoc.org.cy,false,
2023-06-04 06:00:00,Cyprus,Cyprus,CY,460.66,597.2,50.25,50.25,tsoc.org.cy,false,
2023-06-04 07:00:00,Cyprus,Cyprus,CY,391.53,511.45,57.72,57.72,tsoc.org.cy,false,
2023-06-04 08:00:00,Cyprus,Cyprus,CY,375.01,490.82,59.5,59.5,tsoc.org.cy,false,
2023-06-04 09:00:00,Cyprus,Cyprus,CY,375.67,491.39,59.43,59.43,tsoc.org.cy,false,
2023-06-04 10:00:00,Cyprus,Cyprus,CY,379.6,496.0,59.0,59.0,tsoc.org.cy,false,
2023-06-04 11:00:00,Cyprus,Cyprus,CY,395.11,515.2,57.33,57.33,tsoc.org.cy,false,
2023-06-04 12:00:00,Cyprus,Cyprus,CY,407.78,530.83,55.96,55.96,tsoc.org.cy,false,
2023-06-04 13:00:00,Cyprus,Cyprus,CY,458.49,593.56,50.48,50.48,tsoc.org.cy,false,
2023-06-04 14:00:00,Cyprus,Cyprus,CY,523.23,673.26,43.49,43.49,tsoc.org.cy,false,
2023-06-04 15:00:00,Cyprus,Cyprus,CY,663.59,846.56,28.33,28.33,tsoc.org.cy,false,
2023-06-04 16:00:00,Cyprus,Cyprus,CY,781.56,992.41,15.59,15.59,tsoc.org.cy,false,
2023-06-04 17:00:00,Cyprus,Cyprus,CY,813.54,1031.88,12.14,12.14,tsoc.org.cy,false,
2023-06-04 18:00:00,Cyprus,Cyprus,CY,825.15,1046.42,10.89,10.89,tsoc.org.cy,false,
2023-06-04 19:00:00,Cyprus,Cyprus,CY,832.75,1056.09,10.07,10.07,tsoc.org.cy,false,
2023-06-04 20:00:00,Cyprus,Cyprus,CY,841.77,1067.51,9.09,9.09,tsoc.org.cy,false,
2023-06-04 21:00:00,Cyprus,Cyprus,CY,849.14,1076.96,8.29,8.29,tsoc.org.cy,false,
2023-06-04 22:00:00,Cyprus,Cyprus,CY,881.13,1117.12,4.84,4.84,tsoc.org.cy,false,
2023-06-04 23:00:00,Cyprus,Cyprus,CY,882.84,1119.4,4.66,4.66,tsoc.org.cy,false,
2023-06-05 00:00:00,Cyprus,Cyprus,CY,874.37,1108.9,5.57,5.57,tsoc.org.cy,false,
2023-06-05 01:00:00,Cyprus,Cyprus,CY,885.48,1122.82,4.37,4.37,tsoc.org.cy,false,
2023-06-05 02:00:00,Cyprus,Cyprus,CY,865.45,1097.82,6.53,6.53,tsoc.org.cy,false,
2023-06-05 03:00:00,Cyprus,Cyprus,CY,828.29,1051.85,10.55,10.55,tsoc.org.cy,false,
2023-06-05 04:00:00,Cyprus,Cyprus,CY,711.8,907.86,23.13,23.13,tsoc.org.cy,false,
2023-06-05 05:00:00,Cyprus,Cyprus,CY,568.47,730.77,38.61,38.61,tsoc.org.cy,false,
2023-06-05 06:00:00,Cyprus,Cyprus,CY,442.48,574.9,52.21,52.21,tsoc.org.cy,false,
2023-06-05 07:00:00,Cyprus,Cyprus,CY,396.06,517.37,57.23,57.23,tsoc.org.cy,false,
2023-06-05 08:00:00,Cyprus,Cyprus,CY,395.99,517.11,57.23,57.23,tsoc.org.cy,false,
2023-06-05 09:00:00,Cyprus,Cyprus,CY,388.3,507.38,58.06,58.06,tsoc.org.cy,false,
2023-06-05 10:00:00,Cyprus,Cyprus,CY,392.62,512.78,57.6,57.6,tsoc.org.cy,false,
2023-06-05 11:00:00,Cyprus,Cyprus,CY,394.78,515.54,57.37,57.37,tsoc.org.cy,false,
2023-06-05 12:00:00,Cyprus,Cyprus,CY,414.21,539.49,55.27,55.27,tsoc.org.cy,false,
2023-06-05 13:00:00,Cyprus,Cyprus,CY,519.76,669.89,43.87,43.87,tsoc.org.cy,false,
2023-06-05 14:00:00,Cyprus,Cyprus,CY,646.13,826.05,30.22,30.22,tsoc.org.cy,false,
2023-06-05 15:00:00,Cyprus,Cyprus,CY,732.61,932.54,20.88,20.88,tsoc.org.cy,false,
2023-06-05 16:00:00,Cyprus,Cyprus,CY,832.56,1056.14,10.09,10.09,tsoc.org.cy,false,
2023-06-05 17:00:00,Cyprus,Cyprus,CY,880.24,1115.21,4.94,4.94,tsoc.org.cy,false,
2023-06-05 18:00:00,Cyprus,Cyprus,CY,899.03,1138.71,2.91,2.91,tsoc.org.cy,false,
2023-06-05 19:00:00,Cyprus,Cyprus,CY,909.44,1151.9,1.78,1.78,tsoc.org.cy,false,
2023-06-05 20:00:00,Cyprus,Cyprus,CY,908.09,1150.42,1.93,1.93,tsoc.org.cy,false,
2023-06-05 21:00:00,Cyprus,Cyprus,CY,907.52,1149.97,1.99,1.99,tsoc.org.cy,false,
2023-06-05 22:00:00,Cyprus,Cyprus,CY,906.78,1149.26,2.07,2.07,tsoc.org.cy,false,
2023-06-05 23:00:00,Cyprus,Cyprus,CY,903.67,1145.5,2.41,2.41,tsoc.org.cy,false,
2023-06-06 00:00:00,Cyprus,Cyprus,CY,903.13,1144.9,2.47,2.47,tsoc.org.cy,false,
2023-06-06 01:00:00,Cyprus,Cyprus,CY,910.51,1154.13,1.67,1.67,tsoc.org.cy,false,
2023-06-06 02:00:00,Cyprus,Cyprus,CY,911.72,1155.51,1.54,1.54,tsoc.org.cy,false,
2023-06-06 03:00:00,Cyprus,Cyprus,CY,876.91,1112.11,5.3,5.3,tsoc.org.cy,false,
2023-06-06 04:00:00,Cyprus,Cyprus,CY,774.75,985.44,16.33,16.33,tsoc.org.cy,false,
2023-06-06 05:00:00,Cyprus,Cyprus,CY,654.05,835.98,29.36,29.36,tsoc.org.cy,false,
2023-06-06 06:00:00,Cyprus,Cyprus,CY,558.48,717.73,39.69,39.69,tsoc.org.cy,false,
2023-06-06 07:00:00,Cyprus,Cyprus,CY,486.6,628.82,47.45,47.45,tsoc.org.cy,false,
2023-06-06 08:00:00,Cyprus,Cyprus,CY,447.24,580.07,51.7,51.7,tsoc.org.cy,false,
2023-06-06 09:00:00,Cyprus,Cyprus,CY,428.65,557.07,53.71,53.71,tsoc.org.cy,false,
2023-06-06 10:00:00,Cyprus,Cyprus,CY,409.31,532.99,55.8,55.8,tsoc.org.cy,false,
2023-06-06 11:00:00,Cyprus,Cyprus,CY,454.8,589.06,50.88,50.88,tsoc.org.cy,false,
2023-06-06 12:00:00,Cyprus,Cyprus,CY,501.5,646.72,45.84,45.84,tsoc.org.cy,false,
2023-06-06 13:00:00,Cyprus,Cyprus,CY,585.33,750.48,36.79,36.79,tsoc.org.cy,false,
2023-06-06 14:00:00,Cyprus,Cyprus,CY,671.84,857.39,27.44,27.44,tsoc.org.cy,false,
2023-06-06 15:00:00,Cyprus,Cyprus,CY,783.07,995.07,15.43,15.43,tsoc.org.cy,false,
2023-06-06 16:00:00,Cyprus,Cyprus,CY,874.87,1108.64,5.52,5.52,tsoc.org.cy,false,
2023-06-06 17:00:00,Cyprus,Cyprus,CY,898.49,1137.75,2.97,2.97,tsoc.org.cy,false,
2023-06-06 18:00:00,Cyprus,Cyprus,CY,890.08,1127.32,3.87,3.87,tsoc.org.cy,false,
2023-06-06 19:00:00,Cyprus,Cyprus,CY,885.58,1121.89,4.36,4.36,tsoc.org.cy,false,
2023-06-06 20:00:00,Cyprus,Cyprus,CY,885.79,1122.39,4.34,4.34,tsoc.org.cy,false,
2023-06-06 21:00:00,Cyprus,Cyprus,CY,857.19,1086.88,7.43,7.43,tsoc.org.cy,false,
2023-06-06 22:00:00,Cyprus,Cyprus,CY,849.97,1078.07,8.21,8.21,tsoc.org.cy,false,
2023-06-06 23:00:00,Cyprus,Cyprus,CY,840.28,1066.07,9.25,9.25,tsoc.org.cy,false,
2023-06-07 00:00:00,Cyprus,Cyprus,CY,881.8,1118.04,4.77,4.77,tsoc.org.cy,false,
2023-06-07 01:00:00,Cyprus,Cyprus,CY,894.0,1133.29,3.45,3.45,tsoc.org.cy,false,
2023-06-07 02:00:00,Cyprus,Cyprus,CY,866.81,1099.21,6.39,6.39,tsoc.org.cy,false,
2023-06-07 03:00:00,Cyprus,Cyprus,CY,812.23,1031.13,12.28,12.28,tsoc.org.cy,false,
2023-06-07 04:00:00,Cyprus,Cyprus,CY,730.36,929.86,21.12,21.12,tsoc.org.cy,false,
2023-06-07 05:00:00,Cyprus,Cyprus,CY,647.64,827.84,30.06,30.06,tsoc.org.cy,false,
2023-06-07 06:00:00,Cyprus,Cyprus,CY,563.51,723.85,39.14,39.14,tsoc.org.cy,false,
2023-06-07 07:00:00,Cyprus,Cyprus,CY,498.8,643.82,46.13,46.13,tsoc.org.cy,false,
2023-06-07 08:00:00,Cyprus,Cyprus,CY,444.65,576.76,51.98,51.98,tsoc.org.cy,false,
2023-06-07 09:00:00,Cyprus,Cyprus,CY,420.18,546.38,54.62,54.62,tsoc.org.cy,false,
2023-06-07 10:00:00,Cyprus,Cyprus,CY,413.86,538.47,55.3,55.3,tsoc.org.cy,false,
2023-06-07 11:00:00,Cyprus,Cyprus,CY,443.11,574.68,52.15,52.15,tsoc.org.cy,false,
2023-06-07 12:00:00,Cyprus,Cyprus,CY,497.68,642.11,46.25,46.25,tsoc.org.cy,false,
2023-06-07 13:00:00,Cyprus,Cyprus,CY,569.16,730.33,38.53,38.53,tsoc.org.cy,false,
2023-06-07 14:00:00,Cyprus,Cyprus,CY,655.03,836.43,29.26,29.26,tsoc.org.cy,false,
2023-06-07 15:00:00,Cyprus,Cyprus,CY,766.29,973.96,17.24,17.24,tsoc.org.cy,false,
2023-06-07 16:00:00,Cyprus,Cyprus,CY,863.2,1093.92,6.78,6.78,tsoc.org.cy,false,
2023-06-07 17:00:00,Cyprus,Cyprus,CY,894.02,1132.06,3.45,3.45,tsoc.org.cy,false,
2023-06-07 18:00:00,Cyprus,Cyprus,CY,879.63,1114.16,5.0,5.0,tsoc.org.cy,false,
2023-06-07 19:00:00,Cyprus,Cyprus,CY,867.75,1099.48,6.29,6.29,tsoc.org.cy,false,
2023-06-07 20:00:00,Cyprus,Cyprus,CY,846.22,1072.74,8.61,8.61,tsoc.org.cy,false,
2023-06-07 21:00:00,Cyprus,Cyprus,CY,804.13,1020.4,13.16,13.16,tsoc.org.cy,false,
2023-06-07 22:00:00,Cyprus,Cyprus,CY,846.82,1073.94,8.55,8.55,tsoc.org.cy,false,
2023-06-07 23:00:00,Cyprus,Cyprus,CY,887.5,1124.9,4.15,4.15,tsoc.org.cy,false,
2023-06-08 00:00:00,Cyprus,Cyprus,CY,894.65,1133.92,3.38,3.38,tsoc.org.cy,false,
2023-06-08 01:00:00,Cyprus,Cyprus,CY,902.65,1143.95,2.52,2.52,tsoc.org.cy,false,
2023-06-08 02:00:00,Cyprus,Cyprus,CY,910.21,1153.33,1.7,1.7,tsoc.org.cy,false,
2023-06-08 03:00:00,Cyprus,Cyprus,CY,874.23,1108.58,5.59,5.59,tsoc.org.cy,false,
2023-06-08 04:00:00,Cyprus,Cyprus,CY,801.9,1018.83,13.4,13.4,tsoc.org.cy,false,
2023-06-08 05:00:00,Cyprus,Cyprus,CY,735.42,936.43,20.58,20.58,tsoc.org.cy,false,
2023-06-08 06:00:00,Cyprus,Cyprus,CY,686.52,875.85,25.86,25.86,tsoc.org.cy,false,
2023-06-08 07:00:00,Cyprus,Cyprus,CY,674.46,860.84,27.16,27.16,tsoc.org.cy,false,
2023-06-08 08:00:00,Cyprus,Cyprus,CY,661.63,844.98,28.55,28.55,tsoc.org.cy,false,
2023-06-08 09:00:00,Cyprus,Cyprus,CY,683.22,871.64,26.21,26.21,tsoc.org.cy,false,
2023-06-08 10:00:00,Cyprus,Cyprus,CY,719.02,915.92,22.35,22.35,tsoc.org.cy,false,
2023-06-08 11:00:00,Cyprus,Cyprus,CY,650.41,831.58,29.76,29.76,tsoc.org.cy,false,
2023-06-08 12:00:00,Cyprus,Cyprus,CY,737.66,938.91,20.34,20.34,tsoc.org.cy,false,
2023-06-08 13:00:00,Cyprus,Cyprus,CY,731.43,931.15,21.01,21.01,tsoc.org.cy,false,
2023-06-08 14:00:00,Cyprus,Cyprus,CY,700.92,893.55,24.3,24.3,tsoc.org.cy,false,
2023-06-08 15:00:00,Cyprus,Cyprus,CY,792.51,1006.86,14.41,14.41,tsoc.org.cy,false,
2023-06-08 16:00:00,Cyprus,Cyprus,CY,882.13,1117.7,4.73,4.73,tsoc.org.cy,false,
2023-06-08 17:00:00,Cyprus,Cyprus,CY,917.3,1161.17,0.93,0.93,tsoc.org.cy,false,
2023-06-08 18:00:00,Cyprus,Cyprus,CY,911.39,1153.85,1.57,1.57,tsoc.org.cy,false,
2023-06-08 19:00:00,Cyprus,Cyprus,CY,908.54,1150.47,1.88,1.88,tsoc.org.cy,false,
2023-06-08 20:00:00,Cyprus,Cyprus,CY,908.71,1150.9,1.86,1.86,tsoc.org.cy,false,
2023-06-08 21:00:00,Cyprus,Cyprus,CY,907.54,1149.67,1.99,1.99,tsoc.org.cy,false,
2023-06-08 22:00:00,Cyprus,Cyprus,CY,891.94,1130.35,3.67,3.67,tsoc.org.cy,false,
2023-06-08 23:00:00,Cyprus,Cyprus,CY,871.32,1104.69,5.9,5.9,tsoc.org.cy,false,
2023-06-09 00:00:00,Cyprus,Cyprus,CY,863.23,1094.66,6.77,6.77,tsoc.org.cy,false,
2023-06-09 01:00:00,Cyprus,Cyprus,CY,866.76,1099.09,6.39,6.39,tsoc.org.cy,false,
2023-06-09 02:00:00,Cyprus,Cyprus,CY,900.17,1140.75,2.78,2.78,tsoc.org.cy,false,
2023-06-09 03:00:00,Cyprus,Cyprus,CY,872.55,1106.51,5.77,5.77,tsoc.org.cy,false,
2023-06-09 04:00:00,Cyprus,Cyprus,CY,805.1,1022.81,13.05,13.05,tsoc.org.cy,false,
2023-06-09 05:00:00,Cyprus,Cyprus,CY,744.0,947.02,19.65,19.65,tsoc.org.cy,false,
2023-06-09 06:00:00,Cyprus,Cyprus,CY,698.27,890.39,24.59,24.59,tsoc.org.cy,false,
2023-06-09 07:00:00,Cyprus,Cyprus,CY,621.04,794.84,32.93,32.93,tsoc.org.cy,false,
2023-06-09 08:00:00,Cyprus,Cyprus,CY,542.19,697.28,41.45,41.45,tsoc.org.cy,false,
2023-06-09 09:00:00,Cyprus,Cyprus,CY,457.69,592.66,50.57,50.57,tsoc.org.cy,false,
2023-06-09 10:00:00,Cyprus,Cyprus,CY,455.74,590.26,50.78,50.78,tsoc.org.cy,false,
2023-06-09 11:00:00,Cyprus,Cyprus,CY,536.98,690.75,42.01,42.01,tsoc.org.cy,false,
2023-06-09 12:00:00,Cyprus,Cyprus,CY,528.36,680.17,42.94,42.94,tsoc.org.cy,false,
2023-06-09 13:00:00,Cyprus,Cyprus,CY,614.5,786.73,33.64,33.64,tsoc.org.cy,false,
2023-06-09 14:00:00,Cyprus,Cyprus,CY,689.97,880.02,25.49,25.49,tsoc.org.cy,false,
2023-06-09 15:00:00,Cyprus,Cyprus,CY,799.02,1014.82,13.71,13.71,tsoc.org.cy,false,
2023-06-09 16:00:00,Cyprus,Cyprus,CY,871.2,1103.96,5.91,5.91,tsoc.org.cy,false,
2023-06-09 17:00:00,Cyprus,Cyprus,CY,842.41,1067.62,9.02,9.02,tsoc.org.cy,false,
2023-06-09 18:00:00,Cyprus,Cyprus,CY,803.21,1018.7,13.26,13.26,tsoc.org.cy,false,
2023-06-09 19:00:00,Cyprus,Cyprus,CY,783.88,994.69,15.34,15.34,tsoc.org.cy,false,
2023-06-09 20:00:00,Cyprus,Cyprus,CY,749.35,951.67,19.07,19.07,tsoc.org.cy,false,
2023-06-09 21:00:00,Cyprus,Cyprus,CY,710.34,903.13,23.29,23.29,tsoc.org.cy,false,
2023-06-09 22:00:00,Cyprus,Cyprus,CY,697.61,887.38,24.66,24.66,tsoc.org.cy,false,
2023-06-09 23:00:00,Cyprus,Cyprus,CY,702.59,893.73,24.12,24.12,tsoc.org.cy,false,
2023-06-10 00:00:00,Cyprus,Cyprus,CY,727.42,924.86,21.44,21.44,tsoc.org.cy,false,
2023-06-10 01:00:00,Cyprus,Cyprus,CY,756.84,961.69,18.26,18.26,tsoc.org.cy,false,
2023-06-10 02:00:00,Cyprus,Cyprus,CY,820.63,1041.4,11.37,11.37,tsoc.org.cy,false,
2023-06-10 03:00:00,Cyprus,Cyprus,CY,835.25,1060.03,9.79,9.79,tsoc.org.cy,false,
2023-06-10 04:00:00,Cyprus,Cyprus,CY,759.0,965.86,18.03,18.03,tsoc.org.cy,false,
2023-06-10 05:00:00,Cyprus,Cyprus,CY,642.15,821.29,30.65,30.65,tsoc.org.cy,false,
2023-06-10 06:00:00,Cyprus,Cyprus,CY,542.2,697.56,41.44,41.44,tsoc.org.cy,false,
2023-06-10 07:00:00,Cyprus,Cyprus,CY,465.15,602.17,49.77,49.77,tsoc.org.cy,false,
2023-06-10 08:00:00,Cyprus,Cyprus,CY,427.25,555.32,53.86,53.86,tsoc.org.cy,false,
2023-06-10 09:00:00,Cyprus,Cyprus,CY,422.84,549.67,54.33,54.33,tsoc.org.cy,false,
2023-06-10 10:00:00,Cyprus,Cyprus,CY,419.21,544.64,54.73,54.73,tsoc.org.cy,false,
2023-06-10 11:00:00,Cyprus,Cyprus,CY,425.77,552.46,54.02,54.02,tsoc.org.cy,false,
2023-06-10 12:00:00,Cyprus,Cyprus,CY,443.19,574.08,52.14,52.14,tsoc.org.cy,false,
2023-06-10 13:00:00,Cyprus,Cyprus,CY,493.57,636.53,46.7,46.7,tsoc.org.cy,false,
2023-06-10 14:00:00,Cyprus,Cyprus,CY,600.05,768.04,35.2,35.2,tsoc.org.cy,false,
2023-06-10 15:00:00,Cyprus,Cyprus,CY,721.09,917.66,22.12,22.12,tsoc.org.cy,false,
2023-06-10 16:00:00,Cyprus,Cyprus,CY,813.21,1031.58,12.18,12.18,tsoc.org.cy,false,
2023-06-10 17:00:00,Cyprus,Cyprus,CY,850.03,1077.21,8.2,8.2,tsoc.org.cy,false,
2023-06-10 18:00:00,Cyprus,Cyprus,CY,854.42,1082.75,7.72,7.72,tsoc.org.cy,false,
2023-06-10 19:00:00,Cyprus,Cyprus,CY,858.59,1088.1,7.27,7.27,tsoc.org.cy,false,
2023-06-10 20:00:00,Cyprus,Cyprus,CY,855.84,1084.81,7.57,7.57,tsoc.org.cy,false,
2023-06-10 21:00:00,Cyprus,Cyprus,CY,892.96,1131.38,3.56,3.56,tsoc.org.cy,false,
2023-06-10 22:00:00,Cyprus,Cyprus,CY,906.48,1148.43,2.1,2.1,tsoc.org.cy,false,
2023-06-10 23:00:00,Cyprus,Cyprus,CY,911.88,1155.3,1.52,1.52,tsoc.org.cy,false,
2023-06-11 00:00:00,Cyprus,Cyprus,CY,909.73,1152.73,1.75,1.75,tsoc.org.cy,false,
2023-06-11 01:00:00,Cyprus,Cyprus,CY,910.0,1153.12,1.72,1.72,tsoc.org.cy,false,
2023-06-11 02:00:00,Cyprus,Cyprus,CY,912.12,1155.78,1.49,1.49,tsoc.org.cy,false,
2023-06-11 03:00:00,Cyprus,Cyprus,CY,878.65,1114.35,5.11,5.11,tsoc.org.cy,false,
2023-06-11 04:00:00,Cyprus,Cyprus,CY,767.68,977.02,17.09,17.09,tsoc.org.cy,false,
2023-06-11 05:00:00,Cyprus,Cyprus,CY,634.67,812.43,31.46,31.46,tsoc.org.cy,false,
2023-06-11 06:00:00,Cyprus,Cyprus,CY,525.52,677.41,43.25,43.25,tsoc.org.cy,false,
2023-06-11 07:00:00,Cyprus,Cyprus,CY,436.46,567.13,52.86,52.86,tsoc.org.cy,false,
2023-06-11 08:00:00,Cyprus,Cyprus,CY,373.57,489.03,59.66,59.66,tsoc.org.cy,false,
2023-06-11 09:00:00,Cyprus,Cyprus,CY,388.13,506.73,58.08,58.08,tsoc.org.cy,false,
2023-06-11 10:00:00,Cyprus,Cyprus,CY,386.73,504.79,58.23,58.23,tsoc.org.cy,false,
2023-06-11 11:00:00,Cyprus,Cyprus,CY,392.79,511.94,57.58,57.58,tsoc.org.cy,false,
2023-06-11 12:00:00,Cyprus,Cyprus,CY,454.73,588.69,50.89,50.89,tsoc.org.cy,false,
2023-06-11 13:00:00,Cyprus,Cyprus,CY,537.4,691.02,41.96,41.96,tsoc.org.cy,false,
2023-06-11 14:00:00,Cyprus,Cyprus,CY,605.12,774.54,34.65,34.65,tsoc.org.cy,false,
2023-06-11 15:00:00,Cyprus,Cyprus,CY,745.1,947.97,19.53,19.53,tsoc.org.cy,false,
2023-06-11 16:00:00,Cyprus,Cyprus,CY,862.37,1093.21,6.87,6.87,tsoc.org.cy,false,
2023-06-11 17:00:00,Cyprus,Cyprus,CY,900.75,1140.71,2.72,2.72,tsoc.org.cy,false,
2023-06-11 18:00:00,Cyprus,Cyprus,CY,902.26,1142.6,2.56,2.56,tsoc.org.cy,false,
2023-06-11 19:00:00,Cyprus,Cyprus,CY,908.18,1150.12,1.92,1.92,tsoc.org.cy,false,
2023-06-11 20:00:00,Cyprus,Cyprus,CY,911.02,1153.83,1.61,1.61,tsoc.org.cy,false,
2023-06-11 21:00:00,Cyprus,Cyprus,CY,910.19,1153.03,1.7,1.7,tsoc.org.cy,false,
2023-06-11 22:00:00,Cyprus,Cyprus,CY,907.99,1150.48,1.94,1.94,tsoc.org.cy,false,
2023-06-11 23:00:00,Cyprus,Cyprus,CY,910.61,1153.86,1.66,1.66,tsoc.org.cy,false,
2023-06-12 00:00:00,Cyprus,Cyprus,CY,911.39,1154.9,1.57,1.57,tsoc.org.cy,false,
2023-06-12 01:00:00,Cyprus,Cyprus,CY,909.1,1152.06,1.82,1.82,tsoc.org.cy,false,
2023-06-12 02:00:00,Cyprus,Cyprus,CY,900.34,1141.01,2.77,2.77,tsoc.org.cy,false,
2023-06-12 03:00:00,Cyprus,Cyprus,CY,876.77,1111.6,5.31,5.31,tsoc.org.cy,false,
